division,date,year,zhvi,hpi,unemployment_rate,total_households,construction_permits,rental_vacancy_rate
New England,2015-04-01,2015,236753.8912584203,209.71,5.4,5628844.0,33959.0,4.691550688956187
New England,2015-05-01,2015,237596.04580835215,212.38,5.6,5628844.0,33959.0,4.691550688956187
New England,2015-06-01,2015,238387.2167887397,215.35500000000002,5.3,5628844.0,33959.0,4.691550688956187
New England,2015-07-01,2015,239277.58132700692,214.71499999999997,5.2,5628844.0,33959.0,4.691550688956187
New England,2015-08-01,2015,240118.34728782263,214.1,5.1,5628844.0,33959.0,4.691550688956187
New England,2015-09-01,2015,241080.29583828297,213.205,5.0,5628844.0,33959.0,4.691550688956187
New England,2015-10-01,2015,242056.92456728744,213.215,5.0,5628844.0,33959.0,4.691550688956187
New England,2015-11-01,2015,242846.9008040771,212.975,5.1,5628844.0,33959.0,4.691550688956187
New England,2015-12-01,2015,243534.11578449383,214.32,5.0,5628844.0,33959.0,4.691550688956187
New England,2016-01-01,2016,244132.29099402428,215.57,4.8,5652060.0,32595.0,4.675706633718095
New England,2016-02-01,2016,244648.93575839815,211.935,4.9,5652060.0,32595.0,4.675706633718095
New England,2016-03-01,2016,244871.39011178605,214.52,5.0,5652060.0,32595.0,4.675706633718095
New England,2016-04-01,2016,245167.70193511815,218.16,5.1,5652060.0,32595.0,4.675706633718095
New England,2016-05-01,2016,245817.85461810775,219.23000000000002,4.8,5652060.0,32595.0,4.675706633718095
New England,2016-06-01,2016,246757.25525384012,221.035,4.9,5652060.0,32595.0,4.675706633718095
New England,2016-07-01,2016,247452.5845082593,221.595,4.8,5652060.0,32595.0,4.675706633718095
New England,2016-08-01,2016,247851.12635963853,222.135,4.9,5652060.0,32595.0,4.675706633718095
New England,2016-09-01,2016,248271.79394410123,223.45999999999998,5.0,5652060.0,32595.0,4.675706633718095
New England,2016-10-01,2016,249012.15404609285,222.625,4.9,5652060.0,32595.0,4.675706633718095
New England,2016-11-01,2016,250042.2477335295,224.64999999999998,4.7,5652060.0,32595.0,4.675706633718095
New England,2016-12-01,2016,251288.36177041047,223.715,4.7,5652060.0,32595.0,4.675706633718095
New England,2017-01-01,2017,252451.5635279456,225.135,4.7,5696752.0,33160.0,5.147851198829293
New England,2017-02-01,2017,253436.30885449133,223.97,4.6,5696752.0,33160.0,5.147851198829293
New England,2017-03-01,2017,254536.93193804403,227.565,4.4,5696752.0,33160.0,5.147851198829293
New England,2017-04-01,2017,255949.24268614256,229.505,4.4,5696752.0,33160.0,5.147851198829293
New England,2017-05-01,2017,257506.06486235355,230.985,4.4,5696752.0,33160.0,5.147851198829293
New England,2017-06-01,2017,258920.6901368241,233.225,4.3,5696752.0,33160.0,5.147851198829293
New England,2017-07-01,2017,260193.17726679164,234.27,4.3,5696752.0,33160.0,5.147851198829293
New England,2017-08-01,2017,261350.1872251933,234.54000000000002,4.4,5696752.0,33160.0,5.147851198829293
New England,2017-09-01,2017,262479.9642530389,234.715,4.3,5696752.0,33160.0,5.147851198829293
New England,2017-10-01,2017,263580.2761827423,234.645,4.2,5696752.0,33160.0,5.147851198829293
New England,2017-11-01,2017,264760.5697404035,235.54000000000002,4.2,5696752.0,33160.0,5.147851198829293
New England,2017-12-01,2017,265880.3892895133,235.54,4.1,5696752.0,33160.0,5.147851198829293
New England,2018-01-01,2018,266918.12415127765,236.095,4.0,5771850.0,34375.0,4.66021370252941
New England,2018-02-01,2018,267838.00083007914,237.82999999999998,4.1,5771850.0,34375.0,4.66021370252941
New England,2018-03-01,2018,269037.7068955168,238.23,4.0,5771850.0,34375.0,4.66021370252941
New England,2018-04-01,2018,270241.1465449537,240.13,4.0,5771850.0,34375.0,4.66021370252941
New England,2018-05-01,2018,271564.12279308087,243.49,3.8,5771850.0,34375.0,4.66021370252941
New England,2018-06-01,2018,272588.8364793223,245.025,4.0,5771850.0,34375.0,4.66021370252941
New England,2018-07-01,2018,273802.54454500583,245.41500000000002,3.8,5771850.0,34375.0,4.66021370252941
New England,2018-08-01,2018,275008.227661896,246.315,3.8,5771850.0,34375.0,4.66021370252941
New England,2018-09-01,2018,276175.08186352026,245.64499999999998,3.7,5771850.0,34375.0,4.66021370252941
New England,2018-10-01,2018,276869.16735140013,246.965,3.8,5771850.0,34375.0,4.66021370252941
New England,2018-11-01,2018,277339.0640757247,246.23000000000002,3.8,5771850.0,34375.0,4.66021370252941
New England,2018-12-01,2018,277650.7441477026,246.685,3.9,5771850.0,34375.0,4.66021370252941
New England,2019-01-01,2019,277925.2510275889,246.57999999999998,4.0,5812801.0,35923.0,4.552278931615226
New England,2019-02-01,2019,278395.7965394203,249.125,3.8,5812801.0,35923.0,4.552278931615226
New England,2019-03-01,2019,279208.6607361009,249.625,3.8,5812801.0,35923.0,4.552278931615226
New England,2019-04-01,2019,280247.70744184026,251.925,3.7,5812801.0,35923.0,4.552278931615226
New England,2019-05-01,2019,280951.6313041004,253.69,3.6,5812801.0,35923.0,4.552278931615226
New England,2019-06-01,2019,281556.8667974077,254.99,3.6,5812801.0,35923.0,4.552278931615226
New England,2019-07-01,2019,282175.3697749709,256.23,3.7,5812801.0,35923.0,4.552278931615226
New England,2019-08-01,2019,282941.2944480236,257.61,3.6,5812801.0,35923.0,4.552278931615226
New England,2019-09-01,2019,283483.61909459246,256.425,3.5,5812801.0,35923.0,4.552278931615226
New England,2019-10-01,2019,284269.0770501342,257.51,3.6,5812801.0,35923.0,4.552278931615226
New England,2019-11-01,2019,285403.5144129434,259.015,3.6,5812801.0,35923.0,4.552278931615226
New England,2019-12-01,2019,286720.98211508687,259.755,3.6,5812801.0,35923.0,4.552278931615226
New England,2021-01-01,2021,324748.2100267303,298.935,6.4,6039316.0,39637.0,3.7931726531813017
New England,2021-02-01,2021,330307.5633320057,299.53,6.2,6039316.0,39637.0,3.7931726531813017
New England,2021-03-01,2021,335792.31296630733,307.72,6.1,6039316.0,39637.0,3.7931726531813017
New England,2021-04-01,2021,341945.4610085791,313.415,6.1,6039316.0,39637.0,3.7931726531813017
New England,2021-05-01,2021,348921.9460787124,321.62,5.8,6039316.0,39637.0,3.7931726531813017
New England,2021-06-01,2021,356276.9113124538,325.64,5.9,6039316.0,39637.0,3.7931726531813017
New England,2021-07-01,2021,362320.46869192726,330.6,5.4,6039316.0,39637.0,3.7931726531813017
New England,2021-08-01,2021,365437.0462528469,330.34000000000003,5.1,6039316.0,39637.0,3.7931726531813017
New England,2021-09-01,2021,366173.3768225445,334.155,4.7,6039316.0,39637.0,3.7931726531813017
New England,2021-10-01,2021,366414.1489930528,334.595,4.5,6039316.0,39637.0,3.7931726531813017
New England,2021-11-01,2021,367816.6948101696,336.995,4.1,6039316.0,39637.0,3.7931726531813017
New England,2021-12-01,2021,370333.72312655,343.51,3.9,6039316.0,39637.0,3.7931726531813017
New England,2022-01-01,2022,375382.2652207991,347.19,4.0,6117747.0,38408.0,3.530766870561336
New England,2022-02-01,2022,382362.463880491,351.52,3.9,6117747.0,38408.0,3.530766870561336
New England,2022-03-01,2022,391197.8628716788,356.99,3.7,6117747.0,38408.0,3.530766870561336
New England,2022-04-01,2022,399972.9913876602,366.245,3.7,6117747.0,38408.0,3.530766870561336
New England,2022-05-01,2022,407677.89928267954,370.94500000000005,3.6,6117747.0,38408.0,3.530766870561336
New England,2022-06-01,2022,414013.33538448886,370.34000000000003,3.6,6117747.0,38408.0,3.530766870561336
New England,2022-07-01,2022,417168.571780688,368.05499999999995,3.5,6117747.0,38408.0,3.530766870561336
New England,2022-08-01,2022,417284.50390409,366.91,3.6,6117747.0,38408.0,3.530766870561336
New England,2022-09-01,2022,415176.9677951697,363.315,3.5,6117747.0,38408.0,3.530766870561336
New England,2022-10-01,2022,413469.2329484956,365.13,3.6,6117747.0,38408.0,3.530766870561336
New England,2022-11-01,2022,412952.8783060751,365.815,3.6,6117747.0,38408.0,3.530766870561336
New England,2022-12-01,2022,413112.5539491026,363.505,3.5,6117747.0,38408.0,3.530766870561336
New England,2023-01-01,2023,413167.7731387314,367.835,3.5,6153123.0,33849.0,4.21428567873275
New England,2023-02-01,2023,413520.108807521,370.18,3.6,6153123.0,33849.0,4.21428567873275
New England,2023-03-01,2023,414676.25682034774,377.36,3.5,6153123.0,33849.0,4.21428567873275
New England,2023-04-01,2023,417332.6187481048,384.505,3.4,6153123.0,33849.0,4.21428567873275
New England,2023-05-01,2023,421041.080471314,385.65,3.6,6153123.0,33849.0,4.21428567873275
New England,2023-06-01,2023,425462.49455363245,394.68,3.6,6153123.0,33849.0,4.21428567873275
New England,2023-07-01,2023,429814.21328945295,395.69,3.5,6153123.0,33849.0,4.21428567873275
New England,2023-08-01,2023,434078.8959558189,398.875,3.7,6153123.0,33849.0,4.21428567873275
New England,2023-09-01,2023,437845.9704352752,402.67,3.7,6153123.0,33849.0,4.21428567873275
New England,2023-10-01,2023,440815.9909597698,402.29999999999995,3.9,6153123.0,33849.0,4.21428567873275
New England,2023-11-01,2023,442846.39276746986,399.66499999999996,3.7,6153123.0,33849.0,4.21428567873275
New England,2023-12-01,2023,444106.9121156141,399.13,3.8,6153123.0,33849.0,4.21428567873275
New England,2024-01-01,2024,444772.13936002686,401.28499999999997,3.7,6204829.0,35674.0,3.716843835934111
New England,2024-02-01,2024,445904.5551208295,411.115,3.9,6204829.0,35674.0,3.716843835934111
New England,2024-03-01,2024,448504.2925588031,412.58500000000004,3.9,6204829.0,35674.0,3.716843835934111
New England,2024-04-01,2024,452337.444820062,417.65,3.9,6204829.0,35674.0,3.716843835934111
New England,2024-05-01,2024,455823.23237430456,420.28999999999996,3.9,6204829.0,35674.0,3.716843835934111
New England,2024-06-01,2024,457746.7057044105,422.20000000000005,4.1,6204829.0,35674.0,3.716843835934111
New England,2024-07-01,2024,458659.4677370597,424.41999999999996,4.2,6204829.0,35674.0,3.716843835934111
New England,2024-08-01,2024,459758.36052705033,423.79499999999996,4.2,6204829.0,35674.0,3.716843835934111
New England,2024-09-01,2024,461192.29716661223,428.475,4.1,6204829.0,35674.0,3.716843835934111
New England,2024-10-01,2024,462524.6497421036,429.145,4.1,6204829.0,35674.0,3.716843835934111
New England,2024-11-01,2024,462889.3316696784,429.165,4.2,6204829.0,35674.0,3.716843835934111
New England,2024-12-01,2024,463184.397432024,430.445,4.1,6204829.0,35674.0,3.716843835934111
Pacific,2006-01-01,2006,338562.4275065416,276.78999999999996,4.7,16735311.0,247427.0,5.0812685778191105
Pacific,2006-02-01,2006,341546.7190108965,280.105,4.8,16735311.0,247427.0,5.0812685778191105
Pacific,2006-03-01,2006,344416.61576860375,280.13,4.7,16735311.0,247427.0,5.0812685778191105
Pacific,2006-04-01,2006,347238.9793295277,281.12,4.7,16735311.0,247427.0,5.0812685778191105
Pacific,2006-05-01,2006,347004.2175121654,282.09000000000003,4.6,16735311.0,247427.0,5.0812685778191105
Pacific,2006-06-01,2006,348929.0077600375,281.72,4.6,16735311.0,247427.0,5.0812685778191105
Pacific,2006-07-01,2006,349742.61024973413,280.33000000000004,4.7,16735311.0,247427.0,5.0812685778191105
Pacific,2006-08-01,2006,350671.7848701076,279.805,4.7,16735311.0,247427.0,5.0812685778191105
Pacific,2006-09-01,2006,351108.0131423869,278.71500000000003,4.5,16735311.0,247427.0,5.0812685778191105
Pacific,2006-10-01,2006,350950.2294262243,275.685,4.4,16735311.0,247427.0,5.0812685778191105
Pacific,2006-11-01,2006,350567.68882843776,276.04999999999995,4.5,16735311.0,247427.0,5.0812685778191105
Pacific,2006-12-01,2006,350041.16416745196,274.575,4.4,16735311.0,247427.0,5.0812685778191105
Pacific,2007-01-01,2007,344313.0495989874,275.71500000000003,4.6,16850252.0,187249.0,4.912466659783875
Pacific,2007-02-01,2007,342958.7884304403,273.62,4.5,16850252.0,187249.0,4.912466659783875
Pacific,2007-03-01,2007,342864.4447023383,277.65,4.4,16850252.0,187249.0,4.912466659783875
Pacific,2007-04-01,2007,342629.41306402185,276.70000000000005,4.5,16850252.0,187249.0,4.912466659783875
Pacific,2007-05-01,2007,341865.9514925704,273.505,4.4,16850252.0,187249.0,4.912466659783875
Pacific,2007-06-01,2007,340631.35643195146,270.825,4.6,16850252.0,187249.0,4.912466659783875
Pacific,2007-07-01,2007,339083.4464024091,268.375,4.7,16850252.0,187249.0,4.912466659783875
Pacific,2007-08-01,2007,335673.88976328744,261.995,4.6,16850252.0,187249.0,4.912466659783875
Pacific,2007-09-01,2007,333799.8674176323,258.975,4.7,16850252.0,187249.0,4.912466659783875
Pacific,2007-10-01,2007,330594.14518261957,253.365,4.7,16850252.0,187249.0,4.912466659783875
Pacific,2007-11-01,2007,328084.32076465595,247.505,4.7,16850252.0,187249.0,4.912466659783875
Pacific,2007-12-01,2007,325189.3915207791,242.07999999999998,5.0,16850252.0,187249.0,4.912466659783875
Pacific,2008-01-01,2008,318360.51205481985,237.49,5.0,16873890.0,108292.0,4.995094012671501
Pacific,2008-02-01,2008,316801.8284385953,232.22,4.9,16873890.0,108292.0,4.995094012671501
Pacific,2008-03-01,2008,311829.91146796755,224.89,5.1,16873890.0,108292.0,4.995094012671501
Pacific,2008-04-01,2008,307867.0899847776,220.74,5.0,16873890.0,108292.0,4.995094012671501
Pacific,2008-05-01,2008,303650.6495235159,216.08,5.4,16873890.0,108292.0,4.995094012671501
Pacific,2008-06-01,2008,299530.18460729945,213.20499999999998,5.6,16873890.0,108292.0,4.995094012671501
Pacific,2008-07-01,2008,295486.5909005301,208.76999999999998,5.8,16873890.0,108292.0,4.995094012671501
Pacific,2008-08-01,2008,289360.08416078467,204.32,6.1,16873890.0,108292.0,4.995094012671501
Pacific,2008-09-01,2008,284463.42820674734,200.41500000000002,6.1,16873890.0,108292.0,4.995094012671501
Pacific,2008-10-01,2008,280322.03616845235,197.195,6.5,16873890.0,108292.0,4.995094012671501
Pacific,2008-11-01,2008,276211.53931140184,192.17000000000002,6.8,16873890.0,108292.0,4.995094012671501
Pacific,2008-12-01,2008,272519.54095464974,190.425,7.3,16873890.0,108292.0,4.995094012671501
Pacific,2009-01-01,2009,263612.11699749855,187.635,7.8,16942831.0,62652.0,6.021624657111587
Pacific,2009-02-01,2009,259850.6319529483,188.07999999999998,8.3,16942831.0,62652.0,6.021624657111587
Pacific,2009-03-01,2009,255549.6801006704,185.69,8.7,16942831.0,62652.0,6.021624657111587
Pacific,2009-04-01,2009,251431.29013353412,184.415,9.0,16942831.0,62652.0,6.021624657111587
Pacific,2009-05-01,2009,248609.78124450552,184.285,9.4,16942831.0,62652.0,6.021624657111587
Pacific,2009-06-01,2009,246166.23033507867,186.015,9.5,16942831.0,62652.0,6.021624657111587
Pacific,2009-07-01,2009,244170.61079910328,186.23,9.5,16942831.0,62652.0,6.021624657111587
Pacific,2009-08-01,2009,242322.78174350623,187.445,9.6,16942831.0,62652.0,6.021624657111587
Pacific,2009-09-01,2009,240510.29084891293,186.435,9.8,16942831.0,62652.0,6.021624657111587
Pacific,2009-10-01,2009,239008.33546879224,187.61,10.0,16942831.0,62652.0,6.021624657111587
Pacific,2009-11-01,2009,237972.18046269112,189.125,9.9,16942831.0,62652.0,6.021624657111587
Pacific,2009-12-01,2009,238065.02786584428,186.08499999999998,9.9,16942831.0,62652.0,6.021624657111587
Pacific,2010-01-01,2010,238123.67923672963,184.38,9.8,17220897.0,75621.0,5.90213008548368
Pacific,2010-02-01,2010,238056.06941332153,186.01999999999998,9.8,17220897.0,75621.0,5.90213008548368
Pacific,2010-03-01,2010,238259.2991731,185.875,9.9,17220897.0,75621.0,5.90213008548368
Pacific,2010-04-01,2010,238538.6048525143,186.70999999999998,9.9,17220897.0,75621.0,5.90213008548368
Pacific,2010-05-01,2010,238661.8450671968,188.2,9.6,17220897.0,75621.0,5.90213008548368
Pacific,2010-06-01,2010,238393.8318794708,184.265,9.4,17220897.0,75621.0,5.90213008548368
Pacific,2010-07-01,2010,237641.96421570104,184.365,9.4,17220897.0,75621.0,5.90213008548368
Pacific,2010-08-01,2010,236729.34383401624,182.325,9.5,17220897.0,75621.0,5.90213008548368
Pacific,2010-09-01,2010,236554.0626334546,181.10000000000002,9.5,17220897.0,75621.0,5.90213008548368
Pacific,2010-10-01,2010,235287.16572353695,178.92000000000002,9.4,17220897.0,75621.0,5.90213008548368
Pacific,2010-11-01,2010,232816.3978207204,178.225,9.8,17220897.0,75621.0,5.90213008548368
Pacific,2010-12-01,2010,231437.11954610297,176.565,9.3,17220897.0,75621.0,5.90213008548368
Pacific,2011-01-01,2011,230125.14685747787,173.245,9.1,17324236.0,77618.0,5.135627700097334
Pacific,2011-02-01,2011,228782.00544356983,172.725,9.0,17324236.0,77618.0,5.135627700097334
Pacific,2011-03-01,2011,227408.70628948184,171.555,9.0,17324236.0,77618.0,5.135627700097334
Pacific,2011-04-01,2011,225961.9349661731,171.095,9.1,17324236.0,77618.0,5.135627700097334
Pacific,2011-05-01,2011,224357.10625971947,170.385,9.0,17324236.0,77618.0,5.135627700097334
Pacific,2011-06-01,2011,222957.21146757551,170.115,9.1,17324236.0,77618.0,5.135627700097334
Pacific,2011-07-01,2011,221762.0529806851,171.26,9.0,17324236.0,77618.0,5.135627700097334
Pacific,2011-08-01,2011,220633.91617668912,169.89999999999998,9.0,17324236.0,77618.0,5.135627700097334
Pacific,2011-09-01,2011,219527.65959240825,170.345,9.0,17324236.0,77618.0,5.135627700097334
Pacific,2011-10-01,2011,218416.96910073768,169.38,8.8,17324236.0,77618.0,5.135627700097334
Pacific,2011-11-01,2011,217621.03807334465,169.375,8.6,17324236.0,77618.0,5.135627700097334
Pacific,2011-12-01,2011,217013.95018437385,168.395,8.5,17324236.0,77618.0,5.135627700097334
Pacific,2012-01-01,2012,216588.81754195347,168.35,8.3,17405831.0,101262.0,4.78315569448452
Pacific,2012-02-01,2012,215292.1821329111,168.94,8.3,17405831.0,101262.0,4.78315569448452
Pacific,2012-03-01,2012,215354.04331395827,171.46,8.2,17405831.0,101262.0,4.78315569448452
Pacific,2012-04-01,2012,215587.34513948337,173.22,8.2,17405831.0,101262.0,4.78315569448452
Pacific,2012-05-01,2012,216089.91213542045,175.90499999999997,8.2,17405831.0,101262.0,4.78315569448452
Pacific,2012-06-01,2012,215938.71437722596,178.235,8.2,17405831.0,101262.0,4.78315569448452
Pacific,2012-07-01,2012,216668.0670050284,177.625,8.2,17405831.0,101262.0,4.78315569448452
Pacific,2012-08-01,2012,217513.3451972203,181.82,8.1,17405831.0,101262.0,4.78315569448452
Pacific,2012-09-01,2012,219628.62210880543,181.225,7.8,17405831.0,101262.0,4.78315569448452
Pacific,2012-10-01,2012,221152.58679344231,184.495,7.8,17405831.0,101262.0,4.78315569448452
Pacific,2012-11-01,2012,222878.2741607288,186.07,7.7,17405831.0,101262.0,4.78315569448452
Pacific,2012-12-01,2012,224735.96294132428,187.735,7.9,17405831.0,101262.0,4.78315569448452
Pacific,2013-01-01,2013,226602.43054881372,190.35000000000002,8.0,17515083.0,133508.0,4.469926046624514
Pacific,2013-02-01,2013,228389.28669276112,192.08499999999998,7.7,17515083.0,133508.0,4.469926046624514
Pacific,2013-03-01,2013,230151.2500580615,196.555,7.5,17515083.0,133508.0,4.469926046624514
Pacific,2013-04-01,2013,232282.0145172533,200.29,7.6,17515083.0,133508.0,4.469926046624514
Pacific,2013-05-01,2013,235074.71545498917,204.14,7.5,17515083.0,133508.0,4.469926046624514
Pacific,2013-06-01,2013,238255.28538519656,207.255,7.5,17515083.0,133508.0,4.469926046624514
Pacific,2013-07-01,2013,241084.8645713611,210.625,7.3,17515083.0,133508.0,4.469926046624514
Pacific,2013-08-01,2013,243627.1266817438,211.325,7.2,17515083.0,133508.0,4.469926046624514
Pacific,2013-09-01,2013,246003.77228802285,212.99,7.2,17515083.0,133508.0,4.469926046624514
Pacific,2013-10-01,2013,248503.8269465537,213.665,7.2,17515083.0,133508.0,4.469926046624514
Pacific,2013-11-01,2013,250620.5902554078,213.60500000000002,6.9,17515083.0,133508.0,4.469926046624514
Pacific,2013-12-01,2013,252445.19668619664,214.01999999999998,6.7,17515083.0,133508.0,4.469926046624514
Pacific,2014-01-01,2014,254001.22279605357,215.075,6.6,17674188.0,138664.0,4.104317109498068
Pacific,2014-02-01,2014,255528.32796697816,217.41500000000002,6.7,17674188.0,138664.0,4.104317109498068
Pacific,2014-03-01,2014,257154.2243154869,219.22,6.7,17674188.0,138664.0,4.104317109498068
Pacific,2014-04-01,2014,258953.3467788705,221.24,6.2,17674188.0,138664.0,4.104317109498068
Pacific,2014-05-01,2014,260975.9798055441,222.775,6.3,17674188.0,138664.0,4.104317109498068
Pacific,2014-06-01,2014,262573.0064875304,224.67000000000002,6.1,17674188.0,138664.0,4.104317109498068
Pacific,2014-07-01,2014,263737.1799345055,226.22,6.2,17674188.0,138664.0,4.104317109498068
Pacific,2014-08-01,2014,264565.04225950903,227.47,6.1,17674188.0,138664.0,4.104317109498068
Pacific,2014-09-01,2014,265683.87305612396,226.70499999999998,5.9,17674188.0,138664.0,4.104317109498068
Pacific,2014-10-01,2014,266956.98425509426,227.855,5.7,17674188.0,138664.0,4.104317109498068
Pacific,2014-11-01,2014,268535.5790727088,228.81,5.8,17674188.0,138664.0,4.104317109498068
Pacific,2014-12-01,2014,270237.8186892113,230.05,5.6,17674188.0,138664.0,4.104317109498068
Pacific,2015-01-01,2015,271915.6610560232,231.255,5.7,17874256.0,162792.0,3.5578444161565512
Pacific,2015-02-01,2015,273547.31503829645,232.57999999999998,5.5,17874256.0,162792.0,3.5578444161565512
Pacific,2015-03-01,2015,275461.53555742034,235.09,5.4,17874256.0,162792.0,3.5578444161565512
Pacific,2015-04-01,2015,277079.1964339441,237.615,5.4,17874256.0,162792.0,3.5578444161565512
Pacific,2015-05-01,2015,278882.77952878224,239.52,5.6,17874256.0,162792.0,3.5578444161565512
Pacific,2015-06-01,2015,280674.9370250959,241.115,5.3,17874256.0,162792.0,3.5578444161565512
Pacific,2015-07-01,2015,282372.45873491385,243.16500000000002,5.2,17874256.0,162792.0,3.5578444161565512
Pacific,2015-08-01,2015,284113.0433698715,243.435,5.1,17874256.0,162792.0,3.5578444161565512
Pacific,2015-09-01,2015,286195.761977854,244.04500000000002,5.0,17874256.0,162792.0,3.5578444161565512
Pacific,2015-10-01,2015,288682.7011922601,245.685,5.0,17874256.0,162792.0,3.5578444161565512
Pacific,2015-11-01,2015,291061.1085465833,248.01,5.1,17874256.0,162792.0,3.5578444161565512
Pacific,2015-12-01,2015,293336.7601142301,248.67000000000002,5.0,17874256.0,162792.0,3.5578444161565512
Pacific,2016-01-01,2016,295740.16811840766,247.975,4.8,17988268.0,170885.0,3.4982849673981566
Pacific,2016-02-01,2016,297991.30979435873,251.54500000000002,4.9,17988268.0,170885.0,3.4982849673981566
Pacific,2016-03-01,2016,299940.98804790643,254.485,5.0,17988268.0,170885.0,3.4982849673981566
Pacific,2016-04-01,2016,301485.3307587384,257.02,5.1,17988268.0,170885.0,3.4982849673981566
Pacific,2016-05-01,2016,302805.453352225,258.315,4.8,17988268.0,170885.0,3.4982849673981566
Pacific,2016-06-01,2016,304270.9053744853,259.685,4.9,17988268.0,170885.0,3.4982849673981566
Pacific,2016-07-01,2016,305407.4076358883,261.4,4.8,17988268.0,170885.0,3.4982849673981566
Pacific,2016-08-01,2016,306478.74853649567,261.93,4.9,17988268.0,170885.0,3.4982849673981566
Pacific,2016-09-01,2016,307508.9144112465,264.185,5.0,17988268.0,170885.0,3.4982849673981566
Pacific,2016-10-01,2016,309029.5563658723,264.735,4.9,17988268.0,170885.0,3.4982849673981566
Pacific,2016-11-01,2016,310898.4851576718,266.405,4.7,17988268.0,170885.0,3.4982849673981566
Pacific,2016-12-01,2016,313164.0082265721,267.475,4.7,17988268.0,170885.0,3.4982849673981566
Pacific,2017-01-01,2017,315559.89297116,268.3,4.7,18157928.0,186201.0,3.786509247709508
Pacific,2017-02-01,2017,318041.5615064407,270.265,4.6,18157928.0,186201.0,3.786509247709508
Pacific,2017-03-01,2017,320492.9832331475,274.12,4.4,18157928.0,186201.0,3.786509247709508
Pacific,2017-04-01,2017,322938.413338427,276.885,4.4,18157928.0,186201.0,3.786509247709508
Pacific,2017-05-01,2017,325050.65716664155,279.995,4.4,18157928.0,186201.0,3.786509247709508
Pacific,2017-06-01,2017,327159.577313883,281.54499999999996,4.3,18157928.0,186201.0,3.786509247709508
Pacific,2017-07-01,2017,328930.90770324226,282.625,4.3,18157928.0,186201.0,3.786509247709508
Pacific,2017-08-01,2017,330773.67207080446,285.0,4.4,18157928.0,186201.0,3.786509247709508
Pacific,2017-09-01,2017,332684.2653464531,287.315,4.3,18157928.0,186201.0,3.786509247709508
Pacific,2017-10-01,2017,335016.75161252747,286.085,4.2,18157928.0,186201.0,3.786509247709508
Pacific,2017-11-01,2017,337417.36461175897,289.04499999999996,4.2,18157928.0,186201.0,3.786509247709508
Pacific,2017-12-01,2017,339975.9966122848,289.465,4.1,18157928.0,186201.0,3.786509247709508
Pacific,2018-01-01,2018,342632.85078192776,291.515,4.0,18317527.0,187716.0,4.25339758488677
Pacific,2018-02-01,2018,345484.75790074334,295.71500000000003,4.1,18317527.0,187716.0,4.25339758488677
Pacific,2018-03-01,2018,348448.18980249634,296.825,4.0,18317527.0,187716.0,4.25339758488677
Pacific,2018-04-01,2018,351243.6827817172,298.46000000000004,4.0,18317527.0,187716.0,4.25339758488677
Pacific,2018-05-01,2018,354011.9452217973,299.695,3.8,18317527.0,187716.0,4.25339758488677
Pacific,2018-06-01,2018,356192.22513890505,301.56,4.0,18317527.0,187716.0,4.25339758488677
Pacific,2018-07-01,2018,358217.5051854441,302.235,3.8,18317527.0,187716.0,4.25339758488677
Pacific,2018-08-01,2018,359942.80582779215,304.15999999999997,3.8,18317527.0,187716.0,4.25339758488677
Pacific,2018-09-01,2018,361519.80642359384,303.53,3.7,18317527.0,187716.0,4.25339758488677
Pacific,2018-10-01,2018,362797.7173788091,303.2,3.8,18317527.0,187716.0,4.25339758488677
Pacific,2018-11-01,2018,363739.69221103407,303.915,3.8,18317527.0,187716.0,4.25339758488677
Pacific,2018-12-01,2018,364587.90843604016,303.825,3.9,18317527.0,187716.0,4.25339758488677
Pacific,2019-01-01,2019,365384.9056954988,304.67,4.0,18457200.0,186431.0,4.331020399552646
Pacific,2019-02-01,2019,367069.9284988216,305.90999999999997,3.8,18457200.0,186431.0,4.331020399552646
Pacific,2019-03-01,2019,368270.8585411179,309.09000000000003,3.8,18457200.0,186431.0,4.331020399552646
Pacific,2019-04-01,2019,368879.1061551297,311.385,3.7,18457200.0,186431.0,4.331020399552646
Pacific,2019-05-01,2019,370086.3404870681,313.22,3.6,18457200.0,186431.0,4.331020399552646
Pacific,2019-06-01,2019,371135.3211261952,314.06,3.6,18457200.0,186431.0,4.331020399552646
Pacific,2019-07-01,2019,372152.47281252814,315.905,3.7,18457200.0,186431.0,4.331020399552646
Pacific,2019-08-01,2019,373350.1625792497,316.105,3.6,18457200.0,186431.0,4.331020399552646
Pacific,2019-09-01,2019,374521.5464053064,316.795,3.5,18457200.0,186431.0,4.331020399552646
Pacific,2019-10-01,2019,375987.30155062187,317.96000000000004,3.6,18457200.0,186431.0,4.331020399552646
Pacific,2019-11-01,2019,377806.824269698,319.905,3.6,18457200.0,186431.0,4.331020399552646
Pacific,2019-12-01,2019,379814.9174648897,320.93,3.6,18457200.0,186431.0,4.331020399552646
Pacific,2021-01-01,2021,424084.90433610656,365.315,6.4,18915308.0,203304.0,4.150915717375402
Pacific,2021-02-01,2021,430452.3358617128,373.02,6.2,18915308.0,203304.0,4.150915717375402
Pacific,2021-03-01,2021,437120.52288980625,380.07000000000005,6.1,18915308.0,203304.0,4.150915717375402
Pacific,2021-04-01,2021,444713.6429101985,388.0,6.1,18915308.0,203304.0,4.150915717375402
