division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct,total_households,construction_permits,rental_vacancy_rate
Pacific,2023-06-01,512547.9877708629,450.53999999999996,3.6,40139940.0,100496.83291828538,39.483534245442314,18913809.0,171282.0,4.257817710338871
Pacific,2023-07-01,515386.764225359,449.635,3.5,40139940.0,100496.83291828538,39.483534245442314,18913809.0,171282.0,4.257817710338871
Pacific,2023-08-01,518195.66614556295,453.03499999999997,3.7,40139940.0,100496.83291828538,39.483534245442314,18913809.0,171282.0,4.257817710338871
Pacific,2023-09-01,520314.7045028573,452.675,3.7,40139940.0,100496.83291828538,39.483534245442314,18913809.0,171282.0,4.257817710338871
Pacific,2023-10-01,521507.81928574975,453.565,3.9,40139940.0,100496.83291828538,39.483534245442314,18913809.0,171282.0,4.257817710338871
Pacific,2023-11-01,521924.7643489802,454.71000000000004,3.7,40139940.0,100496.83291828538,39.483534245442314,18913809.0,171282.0,4.257817710338871
Pacific,2023-12-01,521869.385866458,453.825,3.8,40139940.0,100496.83291828538,39.483534245442314,18913809.0,171282.0,4.257817710338871
Pacific,2024-01-01,521641.3195725206,452.945,3.7,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-02-01,521924.80107810575,464.02,3.9,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-03-01,523709.0426566175,462.35,3.9,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-04-01,526626.031970452,467.165,3.9,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-05-01,529472.570882343,465.49,3.9,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-06-01,530914.995094264,466.35,4.1,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-07-01,531599.4867456206,466.85,4.2,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-08-01,532053.7394380526,467.83500000000004,4.2,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-09-01,532848.4769692472,467.78499999999997,4.1,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-10-01,533571.5143793249,465.25,4.1,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-11-01,534230.4252139252,467.315,4.2,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
Pacific,2024-12-01,535078.9704759303,467.58,4.1,40690056.0,105489.07444745222,40.00566111533491,19094319.0,158855.0,4.380096392622449
South Atlantic,2010-01-01,142282.12377833945,189.07,9.8,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-02-01,141831.18985792002,185.95499999999998,9.8,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-03-01,141521.17996452845,187.33499999999998,9.9,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-04-01,141300.55441854688,188.785,9.9,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-05-01,140791.25714568887,187.12,9.6,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-06-01,140553.03717862503,187.265,9.4,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-07-01,140161.20601469564,184.655,9.4,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-08-01,139577.38689101284,184.14999999999998,9.5,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-09-01,138900.96608660108,181.24,9.5,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-10-01,138118.5960176574,181.03,9.4,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-11-01,137300.97278603795,180.92000000000002,9.8,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2010-12-01,136524.19004474906,179.19,9.3,22994754.0,54643.76816877449,33.98839857995437,22415079.0,142983.0,10.06223628660071
South Atlantic,2011-01-01,135706.8061333682,176.04,9.1,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-02-01,134939.2379110481,174.51999999999998,9.0,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-03-01,134175.86374122332,173.255,9.0,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-04-01,133422.0214666114,173.865,9.1,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-05-01,132712.85240362684,174.505,9.0,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-06-01,132059.4914656589,175.315,9.1,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-07-01,131524.55637836637,174.70499999999998,9.0,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-08-01,131648.3704541643,175.495,9.0,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-09-01,130913.79151312372,177.39,9.0,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-10-01,130455.11469918257,175.665,8.8,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-11-01,130048.55437271442,174.83499999999998,8.6,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2011-12-01,129668.12936934826,175.85,8.5,23315968.0,55184.97695523514,34.55880940049326,22506156.0,155763.0,10.251630980488954
South Atlantic,2012-01-01,129158.16034538872,174.265,8.3,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-02-01,129022.24601429404,175.035,8.3,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-03-01,129134.68240780996,176.635,8.2,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-04-01,129448.24715720302,179.78,8.2,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-05-01,129197.55125005874,180.67000000000002,8.2,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-06-01,130793.95594916864,181.18,8.2,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-07-01,131259.53277672315,181.765,8.2,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-08-01,131836.0721403642,183.04500000000002,8.1,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-09-01,131615.91327003657,183.60000000000002,7.8,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-10-01,131712.41378216574,183.77499999999998,7.8,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-11-01,131860.96736125476,183.92000000000002,7.7,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2012-12-01,132005.5090001127,183.98000000000002,7.9,24177870.0,56070.49854060759,35.21260110175132,22599933.0,209687.0,9.94154763974672
South Atlantic,2013-01-01,132233.95787815435,185.385,8.0,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-02-01,132559.0880169713,186.82,7.7,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-03-01,133008.01613801104,189.97,7.5,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-04-01,133497.0570801139,190.66,7.6,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-05-01,134112.98473820835,193.85,7.5,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-06-01,134767.60175880112,195.25,7.5,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-07-01,135388.49027540028,196.75,7.3,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-08-01,136072.90402155076,196.83,7.2,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-09-01,136693.7275210959,196.53,7.2,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-10-01,137376.60701653906,197.11,7.2,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-11-01,137713.36911409872,196.935,6.9,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2013-12-01,137996.10550055956,198.025,6.7,24476366.0,57343.97066349637,35.64070719893631,22682618.0,259460.0,9.52642493455299
South Atlantic,2014-01-01,138059.2230582675,197.46,6.6,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-02-01,138534.13878513483,198.81,6.7,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-03-01,138995.0386202261,200.66,6.7,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-04-01,139483.80167668586,201.40499999999997,6.2,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-05-01,140066.69987321118,203.01,6.3,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-06-01,140604.52934412888,205.1,6.1,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-07-01,141154.08113848473,205.52,6.2,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-08-01,141558.65710699646,204.34,6.1,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-09-01,141896.34560511526,204.72500000000002,5.9,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-10-01,142010.3528837505,205.595,5.7,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-11-01,142194.15977910365,207.21,5.8,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2014-12-01,142475.61194089428,207.69,5.6,24858150.0,58324.52653512027,36.0735312845083,22842940.0,258315.0,8.858917976401479
South Atlantic,2015-01-01,142798.1682152535,206.72500000000002,5.7,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-02-01,143100.44849790903,210.245,5.5,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-03-01,143442.193864343,211.91,5.4,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-04-01,143967.36669167216,212.70999999999998,5.4,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-05-01,144672.7852335834,215.2,5.6,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-06-01,145426.34841953765,216.765,5.3,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-07-01,146261.86395899826,217.67000000000002,5.2,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-08-01,147061.9839895647,217.14,5.1,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-09-01,147872.2193639132,218.38,5.0,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-10-01,148666.14235711284,219.52,5.0,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-11-01,149325.42106002363,219.865,5.1,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2015-12-01,149969.28428105632,220.265,5.0,25246915.0,60629.973748713455,36.94106146434129,23053005.0,299777.0,8.15874185264334
South Atlantic,2016-01-01,150529.9445132846,222.17000000000002,4.8,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-02-01,152450.10082722417,220.95,4.9,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-03-01,152744.96591651323,224.37,5.0,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-04-01,153007.34724671824,226.58499999999998,5.1,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-05-01,153344.36712893413,228.095,4.8,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-06-01,153891.3121010718,230.54500000000002,4.9,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-07-01,154276.35835384345,231.535,4.8,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-08-01,154678.7273910792,231.91,4.9,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-09-01,155158.1296888884,232.825,5.0,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-10-01,155846.40089467706,233.90499999999997,4.9,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-11-01,156489.26175721255,233.91,4.7,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2016-12-01,157046.1861934363,235.05,4.7,26037979.0,62559.629992519775,37.239222114742475,23291065.0,321844.0,7.698178743313456
South Atlantic,2017-01-01,157464.2754904508,234.78,4.7,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-02-01,157887.02170467802,235.81,4.6,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-03-01,158340.56707272382,238.615,4.4,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-04-01,158941.07385486158,242.14499999999998,4.4,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-05-01,159512.98202778245,242.955,4.4,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-06-01,160112.1122935269,244.57999999999998,4.3,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-07-01,160737.29702901712,245.5,4.3,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-08-01,161477.27856277718,247.065,4.4,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-09-01,162288.44856289518,246.995,4.3,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-10-01,163157.7899712786,247.91,4.2,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-11-01,164082.91529491515,248.82,4.2,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2017-12-01,164999.8935055871,250.005,4.1,26948775.0,64750.89128296184,37.655819806280626,23574381.0,341868.0,7.58041100507035
South Atlantic,2018-01-01,165842.83798895715,251.365,4.0,27195236.0,67368.22848145168,38.939953563925684,23839252.0,375049.0,7.429675338166401
South Atlantic,2018-02-01,166597.85980244362,253.41,4.1,27195236.0,67368.22848145168,38.939953563925684,23839252.0,375049.0,7.429675338166401
South Atlantic,2018-03-01,167526.79175669834,255.45499999999998,4.0,27195236.0,67368.22848145168,38.939953563925684,23839252.0,375049.0,7.429675338166401
South Atlantic,2018-04-01,168403.8687579753,258.225,4.0,27195236.0,67368.22848145168,38.939953563925684,23839252.0,375049.0,7.429675338166401
South Atlantic,2018-05-01,169243.8384489964,260.03999999999996,3.8,27195236.0,67368.22848145168,38.939953563925684,23839252.0,375049.0,7.429675338166401
South Atlantic,2018-06-01,169790.91355946264,259.64,4.0,27195236.0,67368.22848145168,38.939953563925684,23839252.0,375049.0,7.429675338166401
South Atlantic,2018-07-01,170522.92740124674,262.025,3.8,27195236.0,67368.22848145168,38.939953563925684,23839252.0,375049.0,7.429675338166401
