division,date,zhvi,hpi,unemployment_rate,total_population,median_income,bachelors_pct
South Atlantic,2010-06-01,140553.03717862503,189.08,9.4,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-06-01,140553.03717862503,185.45,9.4,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-07-01,140161.20601469564,186.29,9.4,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-07-01,140161.20601469564,183.02,9.4,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-08-01,139577.38689101284,185.54,9.5,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-08-01,139577.38689101284,182.76,9.5,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-09-01,138900.96608660108,182.41,9.5,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-09-01,138900.96608660108,180.07,9.5,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-10-01,138118.5960176574,181.74,9.4,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-10-01,138118.5960176574,180.32,9.4,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-11-01,137300.97278603795,181.38,9.8,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-11-01,137300.97278603795,180.46,9.8,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-12-01,136524.19004474906,179.21,9.3,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2010-12-01,136524.19004474906,179.17,9.3,22994754.0,54643.76816877449,33.98839857995437
South Atlantic,2011-01-01,135706.8061333682,175.35,9.1,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-01-01,135706.8061333682,176.73,9.1,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-02-01,134939.2379110481,173.89,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-02-01,134939.2379110481,175.15,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-03-01,134175.86374122332,173.37,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-03-01,134175.86374122332,173.14,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-04-01,133422.0214666114,174.68,9.1,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-04-01,133422.0214666114,173.05,9.1,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-05-01,132712.85240362684,175.9,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-05-01,132712.85240362684,173.11,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-06-01,132059.4914656589,177.16,9.1,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-06-01,132059.4914656589,173.47,9.1,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-07-01,131524.55637836637,176.4,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-07-01,131524.55637836637,173.01,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-08-01,131648.3704541643,176.93,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-08-01,131648.3704541643,174.06,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-09-01,130913.79151312372,178.54,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-09-01,130913.79151312372,176.24,9.0,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-10-01,130455.11469918257,176.35,8.8,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-10-01,130455.11469918257,174.98,8.8,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-11-01,130048.55437271442,175.28,8.6,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-11-01,130048.55437271442,174.39,8.6,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-12-01,129668.12936934826,175.89,8.5,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2011-12-01,129668.12936934826,175.81,8.5,23315968.0,55184.97695523514,34.55880940049326
South Atlantic,2012-01-01,129158.16034538872,173.49,8.3,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-01-01,129158.16034538872,175.04,8.3,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-02-01,129022.24601429404,174.35,8.3,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-02-01,129022.24601429404,175.72,8.3,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-03-01,129134.68240780996,176.74,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-03-01,129134.68240780996,176.53,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-04-01,129448.24715720302,180.56,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-04-01,129448.24715720302,179.0,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-05-01,129197.55125005874,182.19,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-05-01,129197.55125005874,179.15,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-06-01,130793.95594916864,183.17,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-06-01,130793.95594916864,179.19,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-07-01,131259.53277672315,183.6,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-07-01,131259.53277672315,179.93,8.2,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-08-01,131836.0721403642,184.5,8.1,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-08-01,131836.0721403642,181.59,8.1,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-09-01,131615.91327003657,184.71,7.8,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-09-01,131615.91327003657,182.49,7.8,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-10-01,131712.41378216574,184.45,7.8,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-10-01,131712.41378216574,183.1,7.8,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-11-01,131860.96736125476,184.28,7.7,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-11-01,131860.96736125476,183.56,7.7,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-12-01,132005.5090001127,183.97,7.9,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2012-12-01,132005.5090001127,183.99,7.9,24177870.0,56070.49854060759,35.21260110175132
South Atlantic,2013-01-01,132233.95787815435,184.49,8.0,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-01-01,132233.95787815435,186.28,8.0,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-02-01,132559.0880169713,186.14,7.7,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-02-01,132559.0880169713,187.5,7.7,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-03-01,133008.01613801104,190.17,7.5,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-03-01,133008.01613801104,189.77,7.5,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-04-01,133497.0570801139,191.53,7.6,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-04-01,133497.0570801139,189.79,7.6,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-05-01,134112.98473820835,195.56,7.5,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-05-01,134112.98473820835,192.14,7.5,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-06-01,134767.60175880112,197.49,7.5,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-06-01,134767.60175880112,193.01,7.5,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-07-01,135388.49027540028,198.85,7.3,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-07-01,135388.49027540028,194.65,7.3,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-08-01,136072.90402155076,198.36,7.2,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-08-01,136072.90402155076,195.3,7.2,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-09-01,136693.7275210959,197.66,7.2,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-09-01,136693.7275210959,195.4,7.2,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-10-01,137376.60701653906,197.84,7.2,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-10-01,137376.60701653906,196.38,7.2,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-11-01,137713.36911409872,197.26,6.9,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-11-01,137713.36911409872,196.61,6.9,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-12-01,137996.10550055956,197.99,6.7,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2013-12-01,137996.10550055956,198.06,6.7,24476366.0,57343.97066349637,35.64070719893631
South Atlantic,2014-01-01,138059.2230582675,196.52,6.6,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-01-01,138059.2230582675,198.4,6.6,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-02-01,138534.13878513483,198.26,6.7,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-02-01,138534.13878513483,199.36,6.7,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-03-01,138995.0386202261,201.04,6.7,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-03-01,138995.0386202261,200.28,6.7,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-04-01,139483.80167668586,202.42,6.2,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-04-01,139483.80167668586,200.39,6.2,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-05-01,140066.69987321118,204.89,6.3,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-05-01,140066.69987321118,201.13,6.3,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-06-01,140604.52934412888,207.51,6.1,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-06-01,140604.52934412888,202.69,6.1,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-07-01,141154.08113848473,207.8,6.2,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-07-01,141154.08113848473,203.24,6.2,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-08-01,141558.65710699646,205.85,6.1,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-08-01,141558.65710699646,202.83,6.1,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-09-01,141896.34560511526,205.86,5.9,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-09-01,141896.34560511526,203.59,5.9,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-10-01,142010.3528837505,206.35,5.7,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-10-01,142010.3528837505,204.84,5.7,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-11-01,142194.15977910365,207.52,5.8,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-11-01,142194.15977910365,206.9,5.8,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-12-01,142475.61194089428,207.63,5.6,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2014-12-01,142475.61194089428,207.75,5.6,24858150.0,58324.52653512027,36.0735312845083
South Atlantic,2015-01-01,142798.1682152535,205.83,5.7,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-01-01,142798.1682152535,207.62,5.7,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-02-01,143100.44849790903,209.84,5.5,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-02-01,143100.44849790903,210.65,5.5,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-03-01,143442.193864343,212.45,5.4,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-03-01,143442.193864343,211.37,5.4,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-04-01,143967.36669167216,213.92,5.4,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-04-01,143967.36669167216,211.5,5.4,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-05-01,144672.7852335834,217.24,5.6,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-05-01,144672.7852335834,213.16,5.6,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-06-01,145426.34841953765,219.25,5.3,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-06-01,145426.34841953765,214.28,5.3,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-07-01,146261.86395899826,220.07,5.2,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-07-01,146261.86395899826,215.27,5.2,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-08-01,147061.9839895647,218.7,5.1,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-08-01,147061.9839895647,215.58,5.1,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-09-01,147872.2193639132,219.52,5.0,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-09-01,147872.2193639132,217.24,5.0,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-10-01,148666.14235711284,220.27,5.0,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-10-01,148666.14235711284,218.77,5.0,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-11-01,149325.42106002363,220.21,5.1,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-11-01,149325.42106002363,219.52,5.1,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-12-01,149969.28428105632,220.2,5.0,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2015-12-01,149969.28428105632,220.33,5.0,25246915.0,60629.973748713455,36.94106146434129
South Atlantic,2016-01-01,150529.9445132846,221.28,4.8,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-01-01,150529.9445132846,223.06,4.8,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-02-01,152450.10082722417,220.69,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-02-01,152450.10082722417,221.21,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-03-01,152744.96591651323,225.04,5.0,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-03-01,152744.96591651323,223.7,5.0,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-04-01,153007.34724671824,227.97,5.1,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-04-01,153007.34724671824,225.2,5.1,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-05-01,153344.36712893413,230.28,4.8,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-05-01,153344.36712893413,225.91,4.8,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-06-01,153891.3121010718,233.02,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-06-01,153891.3121010718,228.07,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-07-01,154276.35835384345,233.95,4.8,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-07-01,154276.35835384345,229.12,4.8,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-08-01,154678.7273910792,233.54,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-08-01,154678.7273910792,230.28,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-09-01,155158.1296888884,233.99,5.0,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-09-01,155158.1296888884,231.66,5.0,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-10-01,155846.40089467706,234.67,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-10-01,155846.40089467706,233.14,4.9,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-11-01,156489.26175721255,234.29,4.7,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-11-01,156489.26175721255,233.53,4.7,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-12-01,157046.1861934363,234.99,4.7,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2016-12-01,157046.1861934363,235.11,4.7,26037979.0,62559.629992519775,37.23922211474248
South Atlantic,2017-01-01,157464.2754904508,233.99,4.7,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-01-01,157464.2754904508,235.57,4.7,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-02-01,157887.02170467802,235.74,4.6,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-02-01,157887.02170467802,235.88,4.6,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-03-01,158340.56707272382,239.43,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-03-01,158340.56707272382,237.8,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-04-01,158941.07385486158,243.76,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-04-01,158941.07385486158,240.53,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-05-01,159512.98202778245,245.3,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-05-01,159512.98202778245,240.61,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-06-01,160112.1122935269,247.0,4.3,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-06-01,160112.1122935269,242.16,4.3,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-07-01,160737.29702901712,247.89,4.3,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-07-01,160737.29702901712,243.11,4.3,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-08-01,161477.27856277718,248.85,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-08-01,161477.27856277718,245.28,4.4,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-09-01,162288.44856289518,248.27,4.3,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-09-01,162288.44856289518,245.72,4.3,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-10-01,163157.7899712786,248.73,4.2,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-10-01,163157.7899712786,247.09,4.2,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-11-01,164082.91529491515,249.27,4.2,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-11-01,164082.91529491515,248.37,4.2,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-12-01,164999.8935055871,249.98,4.1,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2017-12-01,164999.8935055871,250.03,4.1,26948775.0,64750.89128296184,37.65581980628063
South Atlantic,2018-01-01,165842.83798895715,250.64,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-01-01,165842.83798895715,252.09,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-02-01,166597.85980244362,253.51,4.1,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-02-01,166597.85980244362,253.31,4.1,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-03-01,167526.79175669834,256.43,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-03-01,167526.79175669834,254.48,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-04-01,168403.8687579753,260.0,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-04-01,168403.8687579753,256.45,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-05-01,169243.8384489964,262.53,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-05-01,169243.8384489964,257.55,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-06-01,169790.91355946264,262.01,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-06-01,169790.91355946264,257.27,4.0,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-07-01,170522.92740124674,264.42,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-07-01,170522.92740124674,259.63,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-08-01,171266.57340770267,264.87,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-08-01,171266.57340770267,260.91,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-09-01,172140.36675647344,263.99,3.7,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-09-01,172140.36675647344,261.23,3.7,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-10-01,172737.9015156332,262.95,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-10-01,172737.9015156332,261.17,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-11-01,173469.46452121183,264.54,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-11-01,173469.46452121183,263.61,3.8,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-12-01,174229.66448536102,265.09,3.9,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2018-12-01,174229.66448536102,265.21,3.9,27195236.0,67368.22848145168,38.93995356392568
South Atlantic,2019-01-01,175080.05291640066,265.11,4.0,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-01-01,175080.05291640066,266.47,4.0,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-02-01,175922.81823523788,266.91,3.8,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-02-01,175922.81823523788,266.41,3.8,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-03-01,176820.48497826047,270.33,3.8,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-03-01,176820.48497826047,268.15,3.8,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-04-01,177639.91434236246,273.02,3.7,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-04-01,177639.91434236246,269.22,3.7,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-05-01,178276.61385145833,276.32,3.6,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-05-01,178276.61385145833,271.12,3.6,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-06-01,178824.63022848516,276.4,3.6,27343787.0,70848.54048171894,39.195505991909606
South Atlantic,2019-06-01,178824.63022848516,271.59,3.6,27343787.0,70848.54048171894,39.195505991909606
